classification_id,classification_uuid,taxon_id,taxon_classification_id,path,rank,current_scientific_name,current_scientific_name_exact,scientific_name_synonym,scientific_name_synonym_exact,common_name
1,149f50d1-44e8-4f15-a092-251af314041d,475188,1_475188,Fungi|Ascomycota|Lecanoromycetes|Teloschistales|Teloschistaceae|Caloplaca|Caloplaca avium,sp.,Caloplaca avium Imshaug,Caloplaca avium,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,525897,1_525897,,sp.,Engizostoma ellisii Kuntze 1898,Engizostoma ellisii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,151389,1_151389,Fungi|Ascomycota|Dothideomycetes|Meliolales|Meliolaceae|Meliola|Meliola celtidum,sp.,Meliola celtidum Speg. 1924,Meliola celtidum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,422254,1_422254,Fungi|Ascomycota|Leotiomycetes|Helotiales|Helotiaceae|Tympanis|Tympanis obtexta obtexta,var.,Tympanis obtexta var. obtexta Wallr.,Tympanis obtexta obtexta,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,276023,1_276023,Chromista|Hyphochytriomycota|Hyphochytriomycetes|Hyphochytriales|Hyphochytriaceae|Cystochytrium|Cystochytrium radicale,sp.,Cystochytrium radicale Ivimey Cook 1932,Cystochytrium radicale,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,525898,1_525898,,sp.,Engizostoma enteroxanthum (Berk.) Kuntze 1898,Engizostoma enteroxanthum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,481000,1_481000,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia imitans hypopallida,f.,Parmelia imitans f. hypopallida (Gyeln.) Gyeln. 1935,Parmelia imitans hypopallida,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,460879,1_460879,Fungi|Chytridiomycota|Chytridiomycetes|Chytridiales|Synchytriaceae|Micromyces|Micromyces bulbosus,sp.,Micromyces bulbosus Kadlub. 1999,Micromyces bulbosus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,422255,1_422255,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Mycosphaerellaceae|Rhabdospora|Rhabdospora scrophulariae scrophulariae,var.,Rhabdospora scrophulariae var. scrophulariae Grove 1935,Rhabdospora scrophulariae scrophulariae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,276024,1_276024,Fungi|Chytridiomycota|Chytridiomycetes|Incertae sedis|Olpidiaceae|Olpidium|Olpidium radicale,sp.,Olpidium radicale Schwartz & Ivimey Cook 1928,Olpidium radicale,"Olpidium cucurbitacearum D.J.S. Barr & Dias 1968","Olpidium cucurbitacearum",""
1,149f50d1-44e8-4f15-a092-251af314041d,260846,1_260846,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Phakopsoraceae|Phakopsora|Phakopsora cingens,sp.,Phakopsora cingens (Syd. & P. Syd.) Hirats. 1936,Phakopsora cingens,"Melampsora cingens Syd. & P. Syd. 1911,Physopella cingens (Syd. & P. Syd.) Ramachar & Bhagyan. 1982,Schroeteriaster cingens (Syd. & P. Syd.) Syd. & P. Syd. 1912,Bubakia cingens (Syd. & P. Syd.) S. Ito 1943","Melampsora cingens,Physopella cingens,Schroeteriaster cingens,Bubakia cingens",""
1,149f50d1-44e8-4f15-a092-251af314041d,326733,1_326733,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cyphellaceae|Asterocyphella|Asterocyphella friesii,sp.,Asterocyphella friesii (P. Crouan & H. Crouan) W.B. Cooke 1961,Asterocyphella friesii,"Calyptella friesii (P. Crouan & H. Crouan) Quél. 1886,Cyphella friesii P. Crouan & H. Crouan 1867,Chaetocypha friesii (P. Crouan & H. Crouan) Kuntze 1891","Calyptella friesii,Cyphella friesii,Chaetocypha friesii",""
1,149f50d1-44e8-4f15-a092-251af314041d,481001,1_481001,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia kamtschadalis americana,var.,Parmelia kamtschadalis var. americana (Meyen & Flot.) Nyl.,Parmelia kamtschadalis americana,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,422256,1_422256,Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Trichocomaceae|Penicillium|Penicillium candidum candidum,var.,Penicillium candidum var. candidum Link 1809,Penicillium candidum candidum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,276025,1_276025,Protozoa|Cercozoa|Phytomyxea|Plasmodiophorida|Plasmodiophoraceae|Sorosphaera|Sorosphaera radicalis,sp.,Sorosphaera radicalis Ivimey Cook & Schwartz 1929,Sorosphaera radicalis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,261715,1_261715,,sp.,Anellaria conica Velen. 1921,Anellaria conica,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,260847,1_260847,Fungi|Ascomycota|Sordariomycetes|Diaporthales|Gnomoniaceae|Gnomonia|Gnomonia cingulata,sp.,Gnomonia cingulata Beck 1926,Gnomonia cingulata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,525899,1_525899,,sp.,Engizostoma ericae (Fabre) Kuntze 1898,Engizostoma ericae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,326734,1_326734,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cyphellaceae|Asterocyphella|Asterocyphella theiacantha,sp.,Asterocyphella theiacantha (Syd.) W.B. Cooke 1961,Asterocyphella theiacantha,"Cyphella theiacantha Syd. 1921","Cyphella theiacantha",""
1,149f50d1-44e8-4f15-a092-251af314041d,326735,1_326735,Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Asterodon|Asterodon albus,sp.,Asterodon albus Rick 1959,Asterodon albus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,276026,1_276026,Fungi|Ascomycota|Pezizomycetes|Pezizales|Pyronemataceae|Geopyxis|Geopyxis radicans,sp.,Geopyxis radicans Velen. 1934,Geopyxis radicans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,261716,1_261716,,sp.,Hydrocybe conica Velen. 1921,Hydrocybe conica,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,531711,1_531711,Fungi|Ascomycota|Lecanoromycetes|Teloschistales|Teloschistaceae|Caloplaca|Caloplaca sarcopidoides,sp.,Caloplaca sarcopidoides (Körb.) Zahlbr. 1901,Caloplaca sarcopidoides,"Callopisma sarcopidoides Körb. 1867","Callopisma sarcopidoides",""
1,149f50d1-44e8-4f15-a092-251af314041d,422257,1_422257,Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius mitissimus mitissimus,var.,Lactarius mitissimus var. mitissimus (Fr.) Fr. 1838,Lactarius mitissimus mitissimus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,326736,1_326736,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Asterinaceae|Asterolibertia|Asterolibertia bredemeyerae,sp.,Asterolibertia bredemeyerae (Rehm) Arx 1962,Asterolibertia bredemeyerae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,276027,1_276027,,sp.,Hydrocybe radicans Velen. 1921,Hydrocybe radicans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,261717,1_261717,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Inocybe|Inocybe conica,sp.,Inocybe conica P. Larsen 1931,Inocybe conica,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,260849,1_260849,,sp.,Phlegmacium cingulatum Velen. 1920,Phlegmacium cingulatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,531712,1_531712,Fungi|Ascomycota|Lecanoromycetes|Rhizocarpales|Rhizocarpaceae|Rhizocarpon|Rhizocarpon confervoides,sp.,Rhizocarpon confervoides A. Massal. 1852,Rhizocarpon confervoides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,481004,1_481004,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia kamtschadalis fistulosa,var.,Parmelia kamtschadalis var. fistulosa Müll. Arg.,Parmelia kamtschadalis fistulosa,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,422258,1_422258,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Pyrenophora|Pyrenophora chrysospora chrysospora,var.,Pyrenophora chrysospora var. chrysospora (Niessl) Sacc. 1883,Pyrenophora chrysospora chrysospora,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,327951,1_327951,,sp.,Cercosporidium caracasanum (Syd.) Deighton 1967,Cercosporidium caracasanum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,326737,1_326737,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Asterinaceae|Asterolibertia|Asterolibertia malpighii,sp.,Asterolibertia malpighii Bat. & H. Maia 1960,Asterolibertia malpighii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,276028,1_276028,,sp.,Omphalia radicans Maire 1937,Omphalia radicans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262931,1_262931,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Aecidium|Aecidium delicatum,sp.,Aecidium delicatum Arthur 1922,Aecidium delicatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,531713,1_531713,Fungi|Ascomycota|Lecanoromycetes|Lecideales|Lecideaceae|Lecidea|Lecidea confervoides,sp.,Lecidea confervoides Vain. 1878,Lecidea confervoides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,481005,1_481005,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia latissima subrugata,var.,Parmelia latissima var. subrugata Nyl.,Parmelia latissima subrugata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,422259,1_422259,Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Fomes|Fomes ceratoniae ceratoniae,var.,Fomes ceratoniae var. ceratoniae (Lázaro Ibiza) Sacc. & Trotter 1925,Fomes ceratoniae ceratoniae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,327952,1_327952,,sp.,Cercosporidium cassiae (Henn.) Deighton 1967,Cercosporidium cassiae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,326738,1_326738,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Asterinaceae|Asterolibertia|Asterolibertia myocoproides,sp.,Asterolibertia myocoproides (Sacc. & Berl.) Arx 1962,Asterolibertia myocoproides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,276029,1_276029,Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Russula|Russula radicans,sp.,Russula radicans R. Heim 1938,Russula radicans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262932,1_262932,Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius deliciosus laeticolor,f.,Lactarius deliciosus f. laeticolor S. Imai 1935,Lactarius deliciosus laeticolor,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,531714,1_531714,Fungi|Ascomycota|Lecanoromycetes|Lecideales|Lecideaceae|Lecidea|Lecidea daphaena macra,var.,Lecidea daphaena var. macra Sommerf.,Lecidea daphaena macra,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,481006,1_481006,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia microsticta riograndensis,var.,Parmelia microsticta var. riograndensis (Lynge) Lynge,Parmelia microsticta riograndensis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,326739,1_326739,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Asterinaceae|Asterolibertia|Asterolibertia pogonophorae,sp.,Asterolibertia pogonophorae Bat. & H. Maia 1961,Asterolibertia pogonophorae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262933,1_262933,Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius deliciosus virescens,f.,Lactarius deliciosus f. virescens S. Imai 1935,Lactarius deliciosus virescens,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,210880,1_210880,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Phragmidiaceae|Xenodochus|Xenodochus allii,sp.,Xenodochus allii Harz 1872,Xenodochus allii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,225190,1_225190,,sp.,Peroneutypella ambiens Syd. & P. Syd. 1911,Peroneutypella ambiens,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,481007,1_481007,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia mougeotii sorediantha,f.,Parmelia mougeotii f. sorediantha (Müll. Arg.) Gyeln. 1935,Parmelia mougeotii sorediantha,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262934,1_262934,Chromista|Oomycota|Oomycetes|Pythiales|Pythiaceae|Pythium|Pythium deliense,sp.,Pythium deliense Meurs 1934,Pythium deliense,"Pythium indicum M.S. Balakr. 1948","Pythium indicum",""
1,149f50d1-44e8-4f15-a092-251af314041d,327954,1_327954,,sp.,Cercosporidium compactum (Berk. & M.A. Curtis) Deighton 1967,Cercosporidium compactum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262935,1_262935,,sp.,Andreaea deliensis Palm & Jochems 1923,Andreaea deliensis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532930,1_532930,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius rubescens,sp.,Cortinarius rubescens Gasparini 2007,Cortinarius rubescens,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160172,1_160172,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Uredo|Uredo acalyphae,sp.,Uredo acalyphae Speg. 1926,Uredo acalyphae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,226060,1_226060,,sp.,Phomopsina lamii Petr. 1922,Phomopsina lamii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534680,1_534680,Fungi|Ascomycota|Laboulbeniomycetes|Laboulbeniales|Laboulbeniaceae|Laboulbenia|Laboulbenia trichognathi,sp.,Laboulbenia trichognathi Thaxt. 1902,Laboulbenia trichognathi,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,481009,1_481009,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Parmelia|Parmelia prolixa delisei,var.,Parmelia prolixa var. delisei Duby,Parmelia prolixa delisei,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262936,1_262936,Fungi|Ascomycota|Sordariomycetes|Hypocreales|Incertae sedis|Andreaeana|Andreaeana deliensis,sp.,Andreaeana deliensis (Palm & Jochems) Palm & Jochems 1924,Andreaeana deliensis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532931,1_532931,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius ser,ser.,Cortinarius ser. Xiphidipodes M.M. Moser & E. Horak ex Gasparini 2007,Cortinarius ser,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160173,1_160173,Fungi|Ascomycota|Sordariomycetes|Hypocreales|Nectriaceae|Tubercularia|Tubercularia bresadolae,sp.,Tubercularia bresadolae Sacc. & D. Sacc. 1906,Tubercularia bresadolae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,388451,1_388451,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecanora|Lecanora hypoptoides,sp.,Lecanora hypoptoides (Nyl.) Nyl. 1872,Lecanora hypoptoides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534681,1_534681,,sp.,Lecanidium roccattii (Jatta) C.W. Dodge 1964,Lecanidium roccattii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262937,1_262937,,sp.,Palmomyces deliensis (Palm & Jochems) Maire 1926,Palmomyces deliensis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,210883,1_210883,,sp.,Coriolus simulans (Blonski) P. Karst. 1904,Coriolus simulans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532932,1_532932,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius ser,ser.,Cortinarius ser. Australiensium Gasparini 2007,Cortinarius ser,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160174,1_160174,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Incertae sedis|Uredo|Uredo tinctoria,sp.,Uredo tinctoria Speg.,Uredo tinctoria,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,388452,1_388452,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecanora|Lecanora hypospilota,sp.,Lecanora hypospilota Vain. 1890,Lecanora hypospilota,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534682,1_534682,,sp.,Galera eatonii Berk. 1876,Galera eatonii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262938,1_262938,,sp.,Humarina deligata (Peck) Seaver 1928,Humarina deligata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,225195,1_225195,Fungi|Ascomycota|Leotiomycetes|Helotiales|Helotiaceae|Cenangium|Cenangium spiraeae,sp.,Cenangium spiraeae (Schwein.) Berk.,Cenangium spiraeae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,210884,1_210884,Fungi|Fossil|Incertae sedis|Incertae sedis|Incertae sedis|Depazites|Depazites feroniae,sp.,Depazites feroniae (Ettingsh.) Mesch.,Depazites feroniae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532933,1_532933,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius austrosaginus,sp.,Cortinarius austrosaginus Gasparini 2007,Cortinarius austrosaginus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160175,1_160175,Fungi|Ascomycota|Leotiomycetes|Helotiales|Helotiaceae|Tympanis|Tympanis conspersa alnea,f.,Tympanis conspersa f. alnea (Pers.) P. Karst.,Tympanis conspersa alnea,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,388453,1_388453,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecanora|Lecanora hypotartarea,sp.,Lecanora hypotartarea Nyl. 1888,Lecanora hypotartarea,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,226063,1_226063,Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae|Puccinia|Puccinia pachypes,sp.,Puccinia pachypes Syd. & P. Syd. 1912,Puccinia pachypes,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534683,1_534683,Fungi|Ascomycota|Eurotiomycetes|Verrucariales|Incertae sedis|Agonimia|Agonimia latzelii,sp.,Agonimia latzelii Zahlbr. 1909,Agonimia latzelii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,262939,1_262939,,sp.,Leucoloma deligata (Peck) House 1923,Leucoloma deligata,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,225196,1_225196,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus|Agaricus leucocarneus,sp.,Agaricus leucocarneus Secr. 1833,Agaricus leucocarneus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532934,1_532934,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius subsciorophyllus,sp.,Cortinarius subsciorophyllus Gasparini 2007,Cortinarius subsciorophyllus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160176,1_160176,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Venturiaceae|Venturia|Venturia ditricha piri,f.,Venturia ditricha f. piri Bref.,Venturia ditricha piri,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,226064,1_226064,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Mycosphaerellaceae|Ramularia|Ramularia petuniae,sp.,Ramularia petuniae Cooke 1891,Ramularia petuniae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534684,1_534684,,sp.,Leiophloea latzelii (Zahlbr.) Riedl 1963,Leiophloea latzelii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,270500,1_270500,Fungi|Ascomycota|Sordariomycetes|Incertae sedis|Incertae sedis|Thyronectria|Thyronectria manihoticola,sp.,Thyronectria manihoticola Sousa da Câmara 1929,Thyronectria manihoticola,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,225197,1_225197,Fungi|Ascomycota|Sordariomycetes|Trichosphaeriales|Trichosphaeriaceae|Brachysporium|Brachysporium intricatum,sp.,Brachysporium intricatum Sacc. 1917,Brachysporium intricatum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,210886,1_210886,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Incertae sedis|Phoma|Phoma euonymella,sp.,Phoma euonymella Brunaud 1889,Phoma euonymella,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532935,1_532935,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius subsect,subsect.,Cortinarius subsect. Coelopodati Gasparini 2007,Cortinarius subsect,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160177,1_160177,Fungi|Ascomycota|Dothideomycetes|Botryosphaeriales|Botryosphaeriaceae|Phyllosticta|Phyllosticta bromeliae,sp.,Phyllosticta bromeliae J.V. Almeida & Sousa da Câmara 1909,Phyllosticta bromeliae,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,388454,1_388454,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecanora|Lecanora hypotethica,sp.,Lecanora hypotethica Nyl. 1874,Lecanora hypotethica,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,226065,1_226065,Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Ceratobasidiaceae|Rhizoctonia|Rhizoctonia batatas,sp.,Rhizoctonia batatas Schwein. ex Fr. 1828,Rhizoctonia batatas,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534685,1_534685,,sp.,Hiatula benzonii (Fr.) Sacc. 1887,Hiatula benzonii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,270501,1_270501,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Asterinaceae|Asterina|Asterina manihotis,sp.,Asterina manihotis Syd. 1939,Asterina manihotis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,225198,1_225198,Fungi|Ascomycota|Sordariomycetes|Diaporthales|Pseudovalsaceae|Coryneum|Coryneum concolor,sp.,Coryneum concolor Penz.,Coryneum concolor,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532936,1_532936,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius coelopus,sp.,Cortinarius coelopus Gasparini 2007,Cortinarius coelopus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160178,1_160178,Fungi|Ascomycota|Sordariomycetes|Xylariales|Xylariaceae|Xylaria|Xylaria pallida,sp.,Xylaria pallida Berk. & Cooke 1877,Xylaria pallida,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,388455,1_388455,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecanora|Lecanora hysgina,sp.,Lecanora hysgina (Wahlenb.) Ach. 1814,Lecanora hysgina,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,226066,1_226066,,sp.,Sphaerella affinis G. Winter 1875,Sphaerella affinis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534686,1_534686,,sp.,Leptomyces benzonii (Fr.) Murrill 1916,Leptomyces benzonii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,226067,1_226067,Fungi|Fossil|Incertae sedis|Incertae sedis|Incertae sedis|Sphaerites|Sphaerites rhytismoides,sp.,Sphaerites rhytismoides (Ettingsh.) Mesch. 1892,Sphaerites rhytismoides,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,225199,1_225199,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius legitimus,sp.,Cortinarius legitimus Britzelm.,Cortinarius legitimus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,270502,1_270502,Fungi|Ascomycota|Sordariomycetes|Diaporthales|Incertae sedis|Botryodiplodia|Botryodiplodia manihotis,sp.,Botryodiplodia manihotis (Henn.) Petr. 1916,Botryodiplodia manihotis,"Macrophoma manihotis Henn. 1903","Macrophoma manihotis",""
1,149f50d1-44e8-4f15-a092-251af314041d,532937,1_532937,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius caeruleoëburneus,sp.,Cortinarius caeruleoëburneus Gasparini 2007,Cortinarius caeruleoëburneus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,160179,1_160179,Fungi|Ascomycota|Sordariomycetes|Diaporthales|Diaporthaceae|Diaporthe|Diaporthe oligocarpa,sp.,Diaporthe oligocarpa Nitschke,Diaporthe oligocarpa,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,210888,1_210888,Protozoa|Amoebozoa|Myxogastrea|Physarida|Physaraceae|Physarum|Physarum echinosporum,sp.,Physarum echinosporum Lister 1899,Physarum echinosporum,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,534687,1_534687,,sp.,Leptopeltina jaapii (Rehm) Petr. 1947,Leptopeltina jaapii,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,270503,1_270503,Fungi|Ascomycota|Dothideomycetes|Pleosporales|Leptosphaeriaceae|Coniothyrium|Coniothyrium manihotis,sp.,Coniothyrium manihotis Nann. 1932,Coniothyrium manihotis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,532938,1_532938,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius ulematus,sp.,Cortinarius ulematus Gasparini 2007,Cortinarius ulematus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,210889,1_210889,Fungi|Ascomycota|Dothideomycetes|Capnodiales|Mycosphaerellaceae|Ramularia|Ramularia vincetoxici,sp.,Ramularia vincetoxici Bres. 1920,Ramularia vincetoxici,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,388457,1_388457,Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Lecanoraceae|Lecanora|Lecanora imitans,sp.,Lecanora imitans Nyl. 1889,Lecanora imitans,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,470882,1_470882,Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Polyporus|Polyporus ochrotenuis,sp.,Polyporus ochrotenuis Lloyd 1924,Polyporus ochrotenuis,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,335523,1_335523,Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Trichocomaceae|Paecilomyces|Paecilomyces fuscatus,sp.,Paecilomyces fuscatus N. Inagaki 1962,Paecilomyces fuscatus,"","",""
1,149f50d1-44e8-4f15-a092-251af314041d,226069,1_226069,Fungi|Ascomycota|Eurotiomycetes|Coryneliales|Coryneliaceae|Caliciopsis|Caliciopsis pinea,sp.,Caliciopsis pinea Peck 1883,Caliciopsis pinea,"","",""
